"","RecordNumber","DateReported","DateOccurred","TimeOccurred","GeographicAreaID","GeographicAreaName","GeographicSubAreaID","Part1_2","CrimeCode","CrimeCodeDesc","VictimAge","VictimSex","VictimEthnicity","CrimeSceneCode","CrimeSceneDesc","CaseStatus","CaseStatusDesc","CrimeCode1","CrimeCode2","AddressCrime","LatitudeCrime","LongitudeCrime","CriminalCharacteristicCodes","WeaponUsedCode","WeaponUsedDesc","CrossStreet","CrimeCode3"
"331","220917253",2022-12-13,2020-12-21,"1800","9","Van Nuys","916","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","20","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","626",NA,"VANOWEN","34.1939","-118.4313","1813 2000 0416 0419","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","WOODMAN",NA
"332","220214942",2022-08-11,2020-01-01,"1030","2","Rampart","279","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","43","M","V","108","PARKING LOT","IC","Invest Cont","331",NA,"1500 W  OLYMPIC                      BL","34.0484","-118.2724","0385 0344 1822 1608 1300",NA,NA,NA,NA
"333","220620646",2022-12-27,2020-11-19,"1040","6","Hollywood","649","2","354","THEFT OF IDENTITY","58","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1600 N  KINGSLEY                     DR","34.1","-118.3033","0929 0922 0917",NA,NA,NA,NA
"334","231613511",2023-10-30,2020-05-05,"525","16","Foothill","1641","2","354","THEFT OF IDENTITY","22","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"10200    RINCON                       AV","34.2558","-118.4275","1822 0928 0377",NA,NA,NA,NA
"335","230609606",2023-05-09,2020-08-23,"1005","6","Hollywood","656","2","354","THEFT OF IDENTITY","58","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"1000    VINE                         ST","34.0889","-118.3266","1822",NA,NA,NA,NA
"336","221606629",2022-03-22,2020-05-01,"1125","16","Foothill","1664","2","354","THEFT OF IDENTITY","43","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"9300    GLENOAKS                     BL","34.2429","-118.3887","0928 0922 0930",NA,NA,NA,NA
"337","220310780",2022-05-16,2020-10-01,"1130","3","Southwest","395","2","354","THEFT OF IDENTITY","13","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1800 W  43RD                         ST","34.0055","-118.3113","0100 1251 1259 1822",NA,NA,NA,NA
"338","230506618",2023-03-13,2020-08-05,"1","5","Harbor","522","2","845","SEX OFFENDER REGISTRANT OUT OF COMPLIANCE","0","M","O","726","POLICE FACILITY","AO","Adult Other","845",NA,"2100    JOHN S GIBSON                BL","33.7795","-118.2715","0913",NA,NA,NA,NA
"339","200121929",2020-12-04,2020-12-03,"2300","1","Central","105","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"400    SOLANO                       AV","34.071","-118.2302",NA,NA,NA,NA,NA
"340","220413587",2022-09-26,2020-09-01,"300","4","Hollenbeck","459","1","121","RAPE, FORCIBLE","50","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","121",NA,"3200    BLANCHARD                    ST","34.0464","-118.1933","2000 0913 0527 1813 1243 2002 0400","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"341","220705715",2022-02-15,2020-08-15,"815","7","Wilshire","762","2","354","THEFT OF IDENTITY","27","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1500 S  HAYWORTH                     AV","34.0499","-118.368","1822 0930 0922",NA,NA,NA,NA
"342","221707355",2022-02-15,2020-07-23,"2000","17","Devonshire","1703","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","62","M","C","504","OTHER RESIDENCE","AO","Adult Other","745",NA,"19100    DERWENT                      PL","34.296","-118.5502","0329 1202 0361 0913 0603",NA,NA,NA,NA
"343","211611263",2021-08-31,2020-02-10,"2300","16","Foothill","1645","2","813","CHILD ANNOYING (17YRS & UNDER)","16","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","813",NA,"12600    GARBER                       ST","34.2659","-118.4058","1259 0913 0500","511","VERBAL THREAT",NA,NA
"344","232004972",2023-01-25,2020-01-01,"1200","20","Olympic","2038","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","10","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AA","Adult Arrest","812","860","3000    LEEWARD                      AV","34.0587","-118.2891","1258 0448 0510 0522 0503 0509 0432","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"345","221704892",2022-01-21,2020-07-01,"800","17","Devonshire","1701","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","46","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","956",NA,"19500    SHADOW GLEN CIR","34.293","-118.5599","0913 1817 1906 1912","511","VERBAL THREAT",NA,NA
"346","222012456",2022-07-19,2020-01-01,"1230","20","Olympic","2079","2","354","THEFT OF IDENTITY","11","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1300    MAGNOLIA                     AV","34.0473","-118.2865","0100",NA,NA,NA,NA
"347","220614618",2022-08-13,2020-12-15,"2200","6","Hollywood","666","1","330","BURGLARY FROM VEHICLE","28","F","H","101","STREET","IC","Invest Cont","330",NA,"LEXINGTON","34.0926","-118.3245","1822 1300 0344 0352 1601",NA,NA,"EL CENTRO",NA
"348","220515613",2022-11-03,2020-09-01,"1200","5","Harbor","567","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","18","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","626",NA,"400 W  20TH                         ST","33.7261","-118.2858","0913 1814 0416","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"349","221411398",2022-05-24,2020-03-30,"1640","14","Pacific","1428","2","354","THEFT OF IDENTITY","50","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"10900    ROSE                         AV","34.0242","-118.4183","1822",NA,NA,NA,NA
"350","230304640",2023-01-14,2020-03-14,"730","3","Southwest","362","2","354","THEFT OF IDENTITY","29","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"4500    COLISEUM                     ST","34.0175","-118.346","1822 0100 0930",NA,NA,NA,NA
"351","222108906",2022-05-03,2020-12-31,"1220","21","Topanga","2133","1","352","PICKPOCKET","19","M","H","701","HOSPITAL","IC","Invest Cont","352",NA,"7300    MEDICAL CENTER               DR","34.2035","-118.6294","0344",NA,NA,NA,NA
"352","221608687",2022-05-24,2020-03-30,"1200","16","Foothill","1605","1","815","SEXUAL PENETRATION W/FOREIGN OBJECT","6","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","812","815","11800    KATHYANN                     ST","34.2838","-118.3933","1258 0913 0515","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"353","230218441",2023-10-02,2020-01-01,"1000","2","Rampart","235","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","17","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","812","860","200 S  LAKE                         ST","34.0663","-118.2719","0522 1259 0602 0913 0554","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"354","221210385",2020-04-21,2020-04-21,"845","12","77th Street","1243","1","330","BURGLARY FROM VEHICLE","52","F","B","122","VEHICLE, PASSENGER/TRUCK","IC","Invest Cont","330",NA,"6400    HAAS                         AV","33.9818","-118.3168","1822 1606 0344",NA,NA,NA,NA
"355","231712864",2023-07-16,2020-01-16,"1605","17","Devonshire","1787","2","354","THEFT OF IDENTITY","31","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"9700    ZELZAH                       AV","34.2468","-118.5233","0927 0928 0929 1822",NA,NA,NA,NA
"356","212015778",2021-10-16,2020-05-15,"1310","20","Olympic","2022","2","354","THEFT OF IDENTITY","89","F","K","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"600 S  MANHATTAN                    PL","34.0625","-118.3104","1822 0100",NA,NA,NA,NA
"357","231214436",2023-06-23,2020-11-20,"1200","12","77th Street","1211","2","354","THEFT OF IDENTITY","27","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"5300    3RD                          AV","33.995","-118.3204","0377 1822",NA,NA,NA,NA
"358","231308748",2023-04-04,2020-08-14,"1210","13","Newton","1365","2","354","THEFT OF IDENTITY","32","M","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1300 E  48TH                         ST","34.0002","-118.2521","0930",NA,NA,NA,NA
"359","220517340",2022-12-23,2020-07-29,"2200","5","Harbor","564","2","354","THEFT OF IDENTITY","25","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"100 S  ARBOLES                      CT","33.7431","-118.2821","1822 0935",NA,NA,NA,NA
"360","201605651",2020-02-09,2020-01-30,"44","16","Foothill","1601","1","648","ARSON","55","M","B","101","STREET","IC","Invest Cont","648",NA,"12900    DESMOND                      ST","34.2862","-118.4133",NA,NA,NA,NA,NA
"361","230704658",2023-01-16,2020-05-11,"750","7","Wilshire","774","2","354","THEFT OF IDENTITY","32","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"1800 S  LA BREA                      AV","34.0424","-118.3467","0100 1822",NA,NA,NA,NA
"362","220321001",2022-11-29,2020-02-18,"2120","3","Southwest","326","2","354","THEFT OF IDENTITY","44","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"2700    BRIGHTON                     AV","34.0309","-118.3015","0100 1822",NA,NA,NA,NA
"363","231717780",2023-11-17,2020-02-21,"1100","17","Devonshire","1701","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","44","M","A","501","SINGLE FAMILY DWELLING","IC","Invest Cont","341",NA,"20400    ALBION                       WY","34.288","-118.5797","0344",NA,NA,NA,NA
"364","230809796",2023-05-17,2020-09-26,"800","8","West LA","882","2","354","THEFT OF IDENTITY","70","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"11500    MISSOURI                     AV","34.0408","-118.4479","1202 0100 0928 1822",NA,NA,NA,NA
"365","221108981",2022-05-10,2020-12-02,"1200","11","Northeast","1123","2","354","THEFT OF IDENTITY","37","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"3900    GLENFELIZ                    BL","34.1212","-118.2672","0928 1822",NA,NA,NA,NA
"366","231204979",2023-01-18,2020-05-01,"1200","12","77th Street","1205","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","21","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","626",NA,"1000 W  50TH                         ST","33.9978","-118.2915","0400 0416 0417 1813 2000 0419 0429","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"367","201215394",2020-06-26,2020-06-25,"2200","12","77th Street","1259","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"FLORENCE","33.9747","-118.2587",NA,NA,NA,"WADSWORTH",NA
"368","210205090",2020-12-20,2020-12-04,"1455","2","Rampart","205","2","354","THEFT OF IDENTITY","35","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"900 N  VENDOME                      ST","34.0823","-118.2755","0100 1822",NA,NA,NA,NA
"369","221507368",2022-03-23,2020-02-01,"1","15","N Hollywood","1504","2","860","BATTERY WITH SEXUAL CONTACT","15","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","860",NA,"11700    RUNNYMEDE                    ST","34.2057","-118.3878","0522 1259","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"370","240904504",2024-01-13,2020-01-13,"1150","9","Van Nuys","955","2","354","THEFT OF IDENTITY","33","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"14200    CHANDLER                     BL","34.1684","-118.4423","1822 0930",NA,NA,NA,NA
"371","221409128",2022-04-12,2020-04-20,"950","14","Pacific","1444","2","886","DISTURBING THE PEACE","18","F","B","501","SINGLE FAMILY DWELLING","AO","Adult Other","886",NA,"13600    MARINA POINT                 DR","33.9876","-118.4489","1501",NA,NA,NA,NA
"372","221205529",2022-01-28,2020-01-01,"5","12","77th Street","1259","1","121","RAPE, FORCIBLE","8","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","121","812","800 E  77TH                         ST","33.9694","-118.2608","1251 1258 0913 0556 0500 0526","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"373","221516877",2022-11-02,2020-09-07,"2100","15","N Hollywood","1591","1","820","ORAL COPULATION","14","F","H","101","STREET","AA","Adult Arrest","812","820","8500    MULHOLLAND                   DR","34.1325","-118.3974","0512 1259 0500 1820 0448 0531 0507","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"374","230714857",2023-09-20,2020-07-20,"1435","7","Wilshire","758","2","354","THEFT OF IDENTITY","33","F","J","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"1100 S  MUIRFIELD                    RD","34.0537","-118.3327","1822",NA,NA,NA,NA
"375","211409233",2021-04-06,2020-08-19,"1730","14","Pacific","1496","1","510","VEHICLE - STOLEN","0",NA,NA,"707","GARAGE/CARPORT","IC","Invest Cont","510",NA,"5900 W  CENTURY                      BL","33.9456","-118.3932",NA,NA,NA,NA,NA
"376","231412171",2023-06-09,2020-06-01,"1200","14","Pacific","1435","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","-2","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","930",NA,"3500    GRAND VIEW                   BL","34.0118","-118.4365","0443","511","VERBAL THREAT",NA,NA
"377","220517192",2022-12-19,2020-07-01,"2200","5","Harbor","503","1","330","BURGLARY FROM VEHICLE","53","M","H","108","PARKING LOT","IC","Invest Cont","330",NA,"25400    PINE CREEK                   LN","33.7911","-118.2849","0344",NA,NA,NA,NA
"378","221207508",2022-02-28,2020-07-01,"1100","12","77th Street","1235","2","354","THEFT OF IDENTITY","32","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1400 W  60TH                         ST","33.9859","-118.3002","0100 0928",NA,NA,NA,NA
"379","222106975",2022-03-14,2020-08-07,"1600","21","Topanga","2104","2","354","THEFT OF IDENTITY","35","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"8800    TOPANGA CANYON               BL","34.2299","-118.6033","1822 0929",NA,NA,NA,NA
"380","221209243",2022-03-16,2020-06-26,"1130","12","77th Street","1243","2","354","THEFT OF IDENTITY","36","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1800 W  70TH                         ST","33.9762","-118.309","0100 0928",NA,NA,NA,NA
"381","220206809",2022-03-03,2020-02-02,"1200","2","Rampart","231","2","354","THEFT OF IDENTITY","54","F","F","725","GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)","IC","Invest Cont","354",NA,"2800    COUNCIL                      ST","34.0721","-118.2785","1822 0100",NA,NA,NA,NA
"382","200406391",2020-03-02,2020-03-01,"1430","4","Hollenbeck","407","1","310","BURGLARY","27","M","W","221","PUBLIC STORAGE","IC","Invest Cont","310",NA,"4500    HUNTINGTON DR","34.0881","-118.1877","0344 1607",NA,NA,NA,NA
"383","221212344",2022-05-17,2020-11-01,"1","12","77th Street","1241","2","666","BUNCO, ATTEMPT","59","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","666",NA,"6500    WEST                         BL","33.9806","-118.3352","1822 0800",NA,NA,NA,NA
"384","221905893",2022-02-15,2020-02-15,"1","19","Mission","1962","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","52","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","956",NA,"9600    SALOMA                       AV","34.245","-118.4579","1906",NA,NA,NA,NA
"385","221417043",2022-09-28,2020-12-01,"1","14","Pacific","1428","2","662","BUNCO, GRAND THEFT","77","M","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","662",NA,"3000    WESTWOOD                     BL","34.0306","-118.4209","0701",NA,NA,NA,NA
"386","221510639",2022-06-05,2020-01-24,"1415","15","N Hollywood","1549","2","354","THEFT OF IDENTITY","58","M","H","101","STREET","IC","Invest Cont","354",NA,"5500    STROHM                       AV","34.17","-118.3594","0377",NA,NA,NA,NA
"387","221216517",2022-07-14,2020-01-01,"1200","12","77th Street","1249","2","921","HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE","22","F","B","101","STREET","IC","Invest Cont","921",NA,"FIGUEROA","33.9824","-118.2827","0400 0432 0443 0913 0943","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","GAGE",NA
"388","231015060",2023-09-14,2020-01-14,"640","10","West Valley","1018","2","354","THEFT OF IDENTITY","31","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"16100    CANTLAY                      ST","34.2022","-118.4837","1822 0935",NA,NA,NA,NA
"389","211304794",2021-01-19,2020-01-17,"2100","13","Newton","1361","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","18","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","930",NA,"300 W  49TH                         ST","33.9983","-118.2802","0421 2000 0930","511","VERBAL THREAT",NA,NA
"390","201312835",2020-06-25,2020-06-23,"2100","13","Newton","1342","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"500 E  35TH                         ST","34.0145","-118.2658",NA,NA,NA,NA,NA
"391","220609836",2022-05-03,2020-06-30,"1800","6","Hollywood","646","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","46","M","W","503","HOTEL","IC","Invest Cont","956",NA,"6400    SELMA                        AV","34.0998","-118.3295","1822 1906 1501","511","VERBAL THREAT",NA,NA
"392","230110262",2023-04-09,2020-07-17,"2300","1","Central","182","1","121","RAPE, FORCIBLE","23","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","121",NA,"1200 S  GRAND                        AV","34.0401","-118.2633","2000 1814 0913 0500 0527","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"393","232004462",2023-01-12,2020-01-11,"900","20","Olympic","2029","1","310","BURGLARY","54","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","310",NA,"400 S  COMMONWEALTH                 AV","34.0667","-118.2857","1822 0329",NA,NA,NA,NA
"394","232113429",2023-08-28,2020-03-01,"1200","21","Topanga","2155","2","354","THEFT OF IDENTITY","32","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"22100    ERWIN                        ST","34.1829","-118.6077","0377 0930 1822",NA,NA,NA,NA
"395","202013931",2020-08-26,2020-08-26,"2300","20","Olympic","2002","2","805","PIMPING","33","F","B","101","STREET","IC","Invest Cont","805","998","OAKWOOD","34.0773","-118.3092","1402 1501 1822",NA,NA,"WESTERN",NA
"396","220814938",2022-09-25,2020-08-22,"1800","8","West LA","806","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","42","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","442",NA,"2000    ROSCOMARE                    RD","34.1061","-118.4637","1822 0344 1300",NA,NA,NA,NA
"397","230716588",2023-11-01,2020-10-31,"1630","7","Wilshire","776","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","50","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","626",NA,"4500    ST CHARLES                   PL","34.0443","-118.3354","2000 0416 1814 1810","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"398","221004727",2022-01-21,2020-01-01,"1","10","West Valley","1044","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","56","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","930",NA,"18300    COLLINS                      ST","34.1749","-118.5308","0319 2021 0913 0603 0361 0443","511","VERBAL THREAT",NA,NA
"399","232110277",2023-06-12,2020-09-11,"1200","21","Topanga","2177","2","354","THEFT OF IDENTITY","41","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"5700    OWENSMOUTH                   AV","34.1732","-118.6019","1822",NA,NA,NA,NA
"400","221110416",2022-06-14,2020-10-24,"955","11","Northeast","1123","2","354","THEFT OF IDENTITY","37","M","O","710","OTHER PREMISE","IC","Invest Cont","354",NA,"3900    GLENFELIZ                    BL","34.1212","-118.2672","1822",NA,NA,NA,NA
"401","231017522",2023-12-23,2020-10-20,"1200","10","West Valley","1015","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0",NA,NA,"101","STREET","IC","Invest Cont","420",NA,"SATICOY                      AV","34.2084","-118.5347",NA,NA,NA,"CANBY                        ST",NA
